OwnerId,Postcode,Province,District ,Distributor
EXL_1594311890574,11120,นนทบุรี,เขตปากเกร็ด,A
EXL_1581423429266,48000,นครพนม,เขตเมืองนครพนม,A
EXL_1572001061844,18000,สระบุรี,เขตเมืองสระบุรี,A
EXL_1574169353389,10140,กรุงเทพมหานคร,เขตทุ่งครุ,A
EXL_1576769223625,22150,จันทบุรี,เขตมะขาม,A
EXL_1682596548428,73140,นครปฐม,เขตกำแพงแสน,B
EXL_1578917892997,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1573297294654,10250,กรุงเทพมหานคร,เขตประเวศ,A
EXL_1582125318717,34000,อุบลราชธานี,เขตเมืองอุบลราชธานี,A
EXL_1595509363300,10170,กรุงเทพมหานคร,เขตทวีวัฒนา,B
EXL_1576057564684,21110,ระยอง,เขตแกลง,A
EXL_1599651625765,64000,สุโขทัย,เขตเมืองสุโขทัย,C
EXL_1582038457195,50360,เชียงใหม่,เขตแม่วาง,C
EXL_1570047988764,56000,พะเยา,เขตเมืองพะเยา,C
EXL_1617617942523,60240,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1631617107152,24000,ฉะเชิงเทรา,เขตเมืองฉะเชิงเทรา,A
EXL_1576153429088,23150,ตราด,เขตเขาสมิง,A
EXL_1597329282984,84250,สุราษฎร์ธานี,เขตพนม,D
EXL_1581674639518,52000,ลำปาง,เขตเมืองลำปาง,C
EXL_1621350911517,10220,กรุงเทพมหานคร,เขตบางเขน,A
EXL_1615476185999,50160,เชียงใหม่,เขตดอยหล่อ,C
EXL_1683459735507,30000,นครราชสีมา,เขตเมืองนครราชสีมา,A
EXL_1647270561469,60240,นครสวรรค์,เขตเมืองนครสวรรค์,C
EXL_1635004577781,54000,แพร่,เขตเมืองแพร่,C
EXL_1595410476246,71110,กาญจนบุรี,เขตท่าม่วง,B
EXL_1594750051331,34190,อุบลราชธานี,เขตสว่างวีระวงศ์,A
EXL_1582127726161,10520,กรุงเทพมหานคร,เขตลาดกระบัง,A
EXL_1611659381451,20150,ชลบุรี,เขตบางละมุง,A
EXL_1608117780451,21000,ระยอง,เขตเมืองระยอง,A
EXL_1577270620628,94110,ปัตตานี,เขตสายบุรี,D
EXL_1624017625987,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1584026845980,77230,ประจวบคีรีขันธ์,เขตบางสะพาน,B
EXL_1570196886742,65000,พิษณุโลก,เขตเมืองพิษณุโลก,C
EXL_1584790304050,67220,เพชรบูรณ์,เขตหนองไผ่,C
EXL_1670585075350,10110,กรุงเทพมหานคร,เขตคลองเตย,A
EXL_1572098301814,10140,กรุงเทพมหานคร,เขตราษฎร์บูรณะ,A
EXL_1653661794637,58000,แม่ฮ่องสอน,เขตเมืองแม่ฮ่องสอน,C
EXL_1572442511796,10220,กรุงเทพมหานคร,เขตบางเขน,A
EXL_1571750866983,10270,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1583767082337,10540,สมุทรปราการ,เขตบางพลี,A
EXL_1594396819201,25110,ปราจีนบุรี,เขตกบินทร์บุรี,A
EXL_1569928027697,72000,สุพรรณบุรี,เขตเมืองสุพรรณบุรี,B
EXL_1581007109393,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1575987007881,55120,น่าน,เขตปัว,C
EXL_1574417451999,21180,ระยอง,เขตนิคมพัฒนา,A
EXL_1688738072938,30330,นครราชสีมา,เขตเสิงสาง,A
EXL_1594733955038,42240,เลย,เขตผาขาว,A
EXL_1569922985109,73160,นครปฐม,เขตสามพราน,B
EXL_1571046038112,57180,เชียงราย,เขตแม่สรวย,C
EXL_1573035223813,52150,ลำปาง,เขตแม่ทะ,C
EXL_1632233523947,64220,สุโขทัย,เขตเมืองสุโขทัย,C
EXL_1571753809296,50240,เชียงใหม่,เขตฮอด,C
EXL_1599158725394,73000,นครปฐม,เขตเมืองนครปฐม,B
EXL_1572084490244,13210,พระนครศรีอยุธยา,เขตอุทัย,A
EXL_1691757071956,93110,พัทลุง,เขตควนขนุน,D
EXL_1584976910870,12000,ปทุมธานี,เขตเมืองปทุมธานี,A
EXL_1700221466706,45120,ร้อยเอ็ด,เขตเสลภูมิ,A
EXL_1582644361961,12110,ปทุมธานี,เขตธัญบุรี,A
EXL_1575722796107,33000,ศรีสะเกษ,เขตเมืองศรีสะเกษ,A
EXL_1701101647498,50130,เชียงใหม่,เขตสันกำแพง,C
EXL_1605013488698,67110,เพชรบูรณ์,เขตหล่มสัก,C
EXL_1595592691655,20150,ชลบุรี,เขตบางละมุง,A
EXL_1585316460785,43000,หนองคาย,เขตเมืองหนองคาย,A
EXL_1573137141818,90000,สงขลา,เขตเมืองสงขลา,D
EXL_1572883463389,39000,หนองบัวลำภู,เขตเมืองหนองบัวลำภู,A
EXL_1593275843347,50130,เชียงใหม่,เขตสันกำแพง,C
EXL_1570277072911,50130,เชียงใหม่,เขตสันกำแพง,C
EXL_1625583980936,56000,พะเยา,เขตเมืองพะเยา,C
EXL_1596641860560,22000,จันทบุรี,เขตเมืองจันทบุรี,A
EXL_1573154172888,20000,ชลบุรี,เขตเมืองชลบุรี,A
EXL_1614938561861,21210,ระยอง,เขตวังจันทร์,A
EXL_1584448729778,12150,ปทุมธานี,เขตลำลูกกา,A
EXL_1657817456560,27210,สระแก้ว,เขตวังน้ำเย็น,A
EXL_1581694232395,10280,สมุทรปราการ,เขตเมืองสมุทรปราการ,A
EXL_1570811002609,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1579012028097,21180,ระยอง,เขตนิคมพัฒนา,A
EXL_1573734024715,10210,กรุงเทพมหานคร,เขตหลักสี่,A
EXL_1581331801237,22170,จันทบุรี,เขตนายายอาม,A
EXL_1701521386581,65160,พิษณุโลก,เขตวัดโบสถ์,C
EXL_1572018262480,43000,หนองคาย,เขตเมืองหนองคาย,A
EXL_1583581683836,20160,ชลบุรี,เขตพานทอง,A
EXL_1578495905172,10510,กรุงเทพมหานคร,เขตคลองสามวา,A
EXL_1571058936407,76150,เพชรบุรี,เขตบ้านลาด,B
EXL_1628411036220,12120,ปทุมธานี,เขตคลองหลวง,A
EXL_1574868096216,10150,กรุงเทพมหานคร,เขตบางบอน,A
EXL_1580910960752,22180,จันทบุรี,เขตสอยดาว,A
EXL_1693971856677,73000,นครปฐม,เขตเมืองนครปฐม,B
EXL_1652545771741,12120,ปทุมธานี,เขตคลองหลวง,A
EXL_1657204870043,62180,กำแพงเพชร,เขตคลองลาน,C
EXL_1573238829416,24000,ฉะเชิงเทรา,เขตเมืองฉะเชิงเทรา,A
EXL_1584447778211,12150,ปทุมธานี,เขตลำลูกกา,A
EXL_1572364487617,11110,นนทบุรี,เขตบางบัวทอง,A
EXL_1659372394881,57250,เชียงราย,เขตแม่ลาว,C
EXL_1594223257365,57180,เชียงราย,เขตแม่สรวย,C
EXL_1644247474060,51120,ลำพูน,เขตป่าซาง,C
EXL_1570541206927,76120,เพชรบุรี,เขตชะอำ,B
EXL_1694183992463,52000,ลำปาง,เขตเมืองลำปาง,C
EXL_1571912477885,90130,สงขลา,เขตจะนะ,D
EXL_1578131534812,33120,ศรีสะเกษ,เขตอุทุมพรพิสัย,A
EXL_1615734379809,72140,สุพรรณบุรี,เขตศรีประจันต์,B
EXL_1582803821756,12110,ปทุมธานี,เขตธัญบุรี,A
EXL_1571937530516,55000,น่าน,เขตเมืองน่าน,C
EXL_1571840131530,64130,สุโขทัย,เขตศรีสัชนาลัย,C
EXL_1583839709993,10510,กรุงเทพมหานคร,เขตหนองจอก,A
EXL_1574849897242,41000,อุดรธานี,เขตเมืองอุดรธานี,A
EXL_1615887283981,10230,กรุงเทพมหานคร,เขตคันนายาว,A
EXL_1582044143386,94000,ปัตตานี,เขตเมืองปัตตานี,D
EXL_1692269112276,74000,สมุทรสาคร,เขตเมืองสมุทรสาคร,B
EXL_1572088828771,21180,ระยอง,เขตนิคมพัฒนา,A
EXL_1581779169702,50190,เชียงใหม่,เขตพร้าว,C
EXL_1582811844665,10240,กรุงเทพมหานคร,เขตสะพานสูง,A
EXL_1621271772423,72180,สุพรรณบุรี,เขตด่านช้าง,B
EXL_1571057522412,57000,เชียงราย,เขตเมืองเชียงราย,C
EXL_1599661349558,12130,ปทุมธานี,เขตลำลูกกา,A
EXL_1582636446574,12110,ปทุมธานี,เขตธัญบุรี,A
EXL_1579783340410,10130,สมุทรปราการ,เขตพระประแดง,A
EXL_1575531612984,44110,มหาสารคาม,เขตพยัคฆภูมิพิสัย,A
EXL_1679845818050,70130,ราชบุรี,เขตดำเนินสะดวก,B
